video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,author_handle_decoded,like_count,texto_original,hashtags,mentions,emojis,texto_limpio
j43HgwYFKfk,UgwIlv8gtF3WKYfHSJJ4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@lisss1908,UC95PSMouTx2N5CbSq0hIyrQ,😮,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@lisss1908,hace 1 año, ,0,False,,/@lisss1908,0,😮,,,😮,
n8iP75gIpmw,UgwJ4UehO5E4j0niJU14AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@fredydomingo7062,UCueV9cTyTDwgQSec1x2dYgA,😂😂😂😂solo pajas😅😅que político gasta su dinero por el país,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@fredydomingo7062,hace 1 año, ,0,False,,/@fredydomingo7062,0,😂😂😂😂solo pajas😅😅que político gasta su dinero por el país,,,😂|😂|😂|😂|😅|😅,solo paja político gastar dinero país
n8iP75gIpmw,UgwJMFYT7I9czw_oa0V4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ManuelEdran,UC5H8ASmMC9WrURmzeB4ySog,No es el tema centrese y aclare...,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ManuelEdran,hace 2 años,1,0,False,,/@ManuelEdran,1,No es el tema centrese y aclare...,,,,tema centrese aclarar
n8iP75gIpmw,UgwJN55EmMcKPRb_AfB4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@fredymendez1786,UCHhHUjaMAZ8SiXdCUCj9DkQ,hay cosas que yo no entiendo de Guatemala que a mi suena ilogico. Dandole almuerzos gratis a funcionarios publico? a poco no es suficiente con todos los robos que hacen aparte de los salarios incontables que tienen. Porque no crean un fondo mas para las escuelas para que los niños desnutridos que seria de gran ayuda para los padres.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@fredymendez1786,hace 2 años,1,0,False,,/@fredymendez1786,1,hay cosas que yo no entiendo de Guatemala que a mi suena ilogico. Dandole almuerzos gratis a funcionarios publico? a poco no es suficiente con todos los robos que hacen aparte de los salarios incontables que tienen. Porque no crean un fondo mas para las escuelas para que los niños desnutridos que seria de gran ayuda para los padres.,,,,cosa entender guatemala sonar ilogico dandole almuerzo gratis funcionario publicar suficiente robo hacer aparte salario incontable crear fondo mas escuela niño desnutrir seriar gran ayuda padre
n8iP75gIpmw,UgwKjHT5lyjLiqR9ym94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@fredygarcia9151,UCgvw7xIdGFupzpt1Y_BFkEA,Si hacen algo bueno para guate es por eso que se les paga.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@fredygarcia9151,hace 2 años,1,0,False,,/@fredygarcia9151,1,Si hacen algo bueno para guate es por eso que se les paga.,,,,si hacer bueno guate paga
j43HgwYFKfk,UgwL_UlN82zRUeNgVDh4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@EdgarcalderonCalderong,UCeDNEtI8_a42bZ47wJiJMwQ,SECUESTRADOR DE LA U DE SAN CARLOS,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@EdgarcalderonCalderong,hace 1 año, ,0,False,,/@EdgarcalderonCalderong,0,SECUESTRADOR DE LA U DE SAN CARLOS,,,,secuestrador san carlos
6W4u8sGEnGM,UgwMfCTNaiukOxMqfON4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@mariogonzalezorellana8956,UCiOZX__1gahg1ypIj0_XG_w,Pero ya enseña,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@mariogonzalezorellana8956,hace 6 días,1,0,False,,/@mariogonzalezorellana8956,1,Pero ya enseña,,,,enseña
j43HgwYFKfk,UgwNvErOoJ_qRYF6TB94AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Lyrics_GT,UCqCrvuoJpC-aVb0f4logQRQ,"Es una buena universidad, ahí estudio mi hermano, sin embargo es una universidad manchada por los malditos rojos, los asquerosos Comunistas que salen a manifestar en la huelga.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Lyrics_GT,hace 1 año, ,0,False,,/@Lyrics_GT,0,"Es una buena universidad, ahí estudio mi hermano, sin embargo es una universidad manchada por los malditos rojos, los asquerosos Comunistas que salen a manifestar en la huelga.",,,,bueno universidad ahí estudio hermano embargo universidad manchar maldito rojo asqueroso comunista salar manifestar huelga
TT4qJ5FXHYE,UgwO8kzHC551ofxNYCV4AaABAg,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@sarahernandez3873,UCld2stqxaVSk0QdGncM224A,¡Que excelente iniciativa y equipo de emprendimeitno por rescatar las tradiciones de Guatemala! Esperamos que puedan seguir avanzando y que este juego se vuelva algo mucho más popular entre las nuevas generaciones. ¡Bravo!,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@sarahernandez3873,hace 4 años,4,0,False,,/@sarahernandez3873,4,¡Que excelente iniciativa y equipo de emprendimeitno por rescatar las tradiciones de Guatemala! Esperamos que puedan seguir avanzando y que este juego se vuelva algo mucho más popular entre las nuevas generaciones. ¡Bravo!,,,,excelente iniciativa equipo emprendimeitno rescatar tradición guatemala esperar poder seguir avanzar juego volver popular nueva generación bravo
n8iP75gIpmw,UgwPCZZx2gI444cg2AV4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@VidalVillatoro-p4w,UCpIdtvoFHVLGASGB5ySqIEA,Este diputado no deja  hablar a los periodistas  y trata de confundir a la población con sus respuestas justificando las armadas que se da con el dinero del pu3blo,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@VidalVillatoro-p4w,hace 2 años,1,0,False,,/@VidalVillatoro-p4w,1,Este diputado no deja  hablar a los periodistas  y trata de confundir a la población con sus respuestas justificando las armadas que se da con el dinero del pu3blo,,,,diputado deja hablar periodista trata confundir población respuesta justificar armada dar dinero pu3blo
OkXlHx0hx-8,UgwRLgDGrh-_TEVNOYh4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@Paul-gf7ec,UCtiHFjFu7d5v2XxHnKFUYig,También hay personas que se hacen pasar por mexicanos para que los deporté a México y regresar más rápido a Usa,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@Paul-gf7ec,hace 1 día, ,0,False,,/@Paul-gf7ec,0,También hay personas que se hacen pasar por mexicanos para que los deporté a México y regresar más rápido a Usa,,,,persona hacer pasar mexicano deportar méxico regresar rápido usar
zweosulrwA8,UgwSDn5aIUEZwOlx9c94AaABAg,Edén por Salud: empleo inclusivo para personas con discapacidad en Antigua | Super - Episodio 2,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@elioelias7267,UCQM2tCKRRytVDRxNUfCDqQQ,❤🎉,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@elioelias7267,hace 2 meses, ,0,False,,/@elioelias7267,0,❤🎉,,,❤|🎉,
6W4u8sGEnGM,UgwSt406Q1HWBWCewI14AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@AntonioChiyal-x5s,UCWvntqPQx99k_Z_skWKqNSA,5 anos mas precidente,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@AntonioChiyal-x5s,hace 5 días,2,1,False,,/@AntonioChiyal-x5s,2,5 anos mas precidente,,,,ano mas precidente
6W4u8sGEnGM,UgwSt406Q1HWBWCewI14AaABAg.Aa-KmSVE5UgAa-M7iXQwik,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Israel-u5i7i,UCoGdCoJg2Lh0OX_jv6cG16g,Ojalá se pudiera,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Israel-u5i7i,hace 5 días, ,0,False,,/@Israel-u5i7i,0,Ojalá se pudiera,,,,ojalá poder
n8iP75gIpmw,UgwTyYcT2aNvGA5DK4J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@pablochitay46,UChgkn5Jt5tWKYMoEOuCjz3Q,Por primera vez deacuerdo con pedro.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@pablochitay46,hace 2 años,2,0,False,,/@pablochitay46,2,Por primera vez deacuerdo con pedro.,,,,primera vez deacuerdo pedro
j43HgwYFKfk,UgwUZL4XYbr2lbEi1r94AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@pedroros6358,UCiC-Jn7wdgyQV4_Urk0DkWQ,"En julio de 2022 al haber asumido como Rector de Facto, eligieron a Héctor Hugo Pérez Aguilera como representante Titular de la USAC ante la Corte de Constitucionalidad.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@pedroros6358,hace 1 año,1,0,False,,/@pedroros6358,1,"En julio de 2022 al haber asumido como Rector de Facto, eligieron a Héctor Hugo Pérez Aguilera como representante Titular de la USAC ante la Corte de Constitucionalidad.",,,,julio haber asumir rector facto eligir héctor hugo pérez aguilera representante titular usac corte constitucionalidad
JkpVO1hx2f8,UgwXm2HjtCzRKiDHflJ4AaABAg,10 Preguntas a un año del Paro Nacional,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@lyacausa,UCQIdKuZ-OzuFqy0KjGrgesg,Guatemala solo cambia de dictadura cada 4 años,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@lyacausa,hace 1 año,1,0,False,,/@lyacausa,1,Guatemala solo cambia de dictadura cada 4 años,,,,guatemala solo cambiar dictadura cada año
n8iP75gIpmw,UgwY0wdDJRzHsTCnLbN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@amyherrera7352,UCXr8_5WtGeipe4haOoQDgyQ,"Ala! Que tipo necio y descarado!  Hipócrita!
Comen y después hablan de desnutrición! Que colmo!
Gracias por cumplir con el mandato periodístico!",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@amyherrera7352,hace 2 años, ,0,False,,/@amyherrera7352,0,"Ala! Que tipo necio y descarado!  Hipócrita!
Comen y después hablan de desnutrición! Que colmo!
Gracias por cumplir con el mandato periodístico!",,,,ala tipo necio descarar hipócrita comer después hablar desnutrición colmo gracia cumplir mandato periodístico
06mFNPU0aB8,UgwY2FW-3sBGV2CGxaJ4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@Historia-wm4os,UC_3xuTXvMIWU5MYP9HkJ3vQ,Excelente trabajo señores agentes que Dios me los cuide mucho,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@Historia-wm4os,hace 2 semanas,4,0,False,,/@Historia-wm4os,4,Excelente trabajo señores agentes que Dios me los cuide mucho,,,,excelente trabajo señor agente dios cuidar
n8iP75gIpmw,UgwYTL5-XYvmQxsC3Bt4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@HaroldoCastillo-rh9iw,UCFjudnPLoaSL1BaRuLahyHg,"Estos siempre andan viendo como comen del pueblo. Si no les basta el sueldo, busquen otro trabajo y por qué lugares tan caros, porque no es su dinero...",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@HaroldoCastillo-rh9iw,hace 2 años,1,0,False,,/@HaroldoCastillo-rh9iw,1,"Estos siempre andan viendo como comen del pueblo. Si no les basta el sueldo, busquen otro trabajo y por qué lugares tan caros, porque no es su dinero...",,,,siempre andar ver comer pueblo si bastar sueldo buscar trabajo lugar tan caro dinero
n8iP75gIpmw,UgwYaHf9EYIl5Pf-y514AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@almacatalan2717,UC-pNP6RMFuLg_-x7Ah_0kEA,"Bien mentirosito ese diputado Nery Rodas, si tanto quiere a Guatemala que ellos paguen su almuerzo, porque el pueblo?",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@almacatalan2717,hace 2 años,5,0,False,,/@almacatalan2717,5,"Bien mentirosito ese diputado Nery Rodas, si tanto quiere a Guatemala que ellos paguen su almuerzo, porque el pueblo?",,,,bien mentirosito diputado nery roda si querer guatemala pagar almuerzo pueblo
PjmxCj-a9Hg,UgwZw9X6DpxCIJ6YkXZ4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@rosadiaz9235,UC1Y7x3h0c95Z8kUhi-Tzaeg,Siii por tanta corrupción;; ay mucha muerte como en colombia ;; y en Guatemala;; todo porque no ay personas con un corazón;; dispuesto a cuidar del país y sacar adelante;;;,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@rosadiaz9235,hace 1 año, ,0,False,,/@rosadiaz9235,0,Siii por tanta corrupción;; ay mucha muerte como en colombia ;; y en Guatemala;; todo porque no ay personas con un corazón;; dispuesto a cuidar del país y sacar adelante;;;,,,,siii tanto corrupción ay mucho muerte colombia guatemala ay persona corazón disponer cuidar país sacar adelantar
OkXlHx0hx-8,Ugw_g00Bv3m-cnSxhMp4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@marthareiss5434,UC1WlJfQmaIskYhP4gmWoamw,Que pena! Que la administración de Trump no ofrezca AMNISTÍA a los mexicanos u otros grupos de personas trabajadoras que ayudan a la mejora de este país. 😢,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@marthareiss5434,hace 1 día,2,1,False,,/@marthareiss5434,2,Que pena! Que la administración de Trump no ofrezca AMNISTÍA a los mexicanos u otros grupos de personas trabajadoras que ayudan a la mejora de este país. 😢,,,😢,pena administración trump ofrecer amnistía mexicano grupo persona trabajador ayudar mejora país
n8iP75gIpmw,Ugw_wfk-1nUcdyG3muZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@isaaclopez7220,UC3MYTqpQqlWBuCB7Th0e0PA,"Me llega que saquen videos cortos porque el vídeo del programa de Con criterio es muy largo, pero vaya que es bueno",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@isaaclopez7220,hace 2 años,4,0,False,,/@isaaclopez7220,4,"Me llega que saquen videos cortos porque el vídeo del programa de Con criterio es muy largo, pero vaya que es bueno",,,,llegar sacar video corto vídeo programa criterio largo vaya bueno
j43HgwYFKfk,UgwaGYcI3FekgL1PZct4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@hendersonlopez3864,UCOcUI5XkTYNMSFhZNMIPpGg,"Urge convocar elecciones, los estudiantes estamos sufriendo con cada vez mas deficientes instalaciones, laboratorios y aulas. Ademas del abandono de Rectoria a las Facultades que siguen luchando contra su oposicion, o que se muestran renuentes a seguir sus ordenes, afectan directamente a los estudiantes, catedraticos, personal de servicios y limita su capacidad de brindar una educacion de calidad, y atender a la poblacion guatemalteca a travez de EPS y otros que ofrecen estas unidades academicas.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@hendersonlopez3864,hace 1 año (editado),3,0,False,,/@hendersonlopez3864,3,"Urge convocar elecciones, los estudiantes estamos sufriendo con cada vez mas deficientes instalaciones, laboratorios y aulas. Ademas del abandono de Rectoria a las Facultades que siguen luchando contra su oposicion, o que se muestran renuentes a seguir sus ordenes, afectan directamente a los estudiantes, catedraticos, personal de servicios y limita su capacidad de brindar una educacion de calidad, y atender a la poblacion guatemalteca a travez de EPS y otros que ofrecen estas unidades academicas.",,,,urgir convocar elección estudiante sufrir cada vez mas deficiente instalación laboratorio aula adema abandono rectoria facultad seguir luchar oposicion mostrar renuente seguir ordenar afectar directamente estudiante catedraticos personal servicio limitar capacidad brindar educacion calidad atender poblacion guatemalteco travez eps ofrecer unidad academicas
n8iP75gIpmw,UgwaokeDKlLgSdqHpW94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@OscarHernandez-q8y,UCOS8ViEkccrTZx2w2ccxotA,"Pero porque un desayuno de 250.00,  no habrá uno de 75.00?",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@OscarHernandez-q8y,hace 2 años,4,0,False,,/@OscarHernandez-q8y,4,"Pero porque un desayuno de 250.00,  no habrá uno de 75.00?",,,,desayuno
b_Hkrkl3adA,Ugwbnz3tRoBa7Vs3A3d4AaABAg,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@antonioduarte2288,UC3iIU62XKUOWuqL8BqBzj9A,Puro show esto solo para que los diputranzas les den su parte y autorizar subsidios al gas,guatemala noticias,topic,debug_comments_fixed2_comments.csv | youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@antonioduarte2288,hace 49 minutos, ,0,False,,/@antonioduarte2288,0,Puro show esto solo para que los diputranzas les den su parte y autorizar subsidios al gas,,,,puro show solo diputranzas dar parte autorizar subsidio gas
6W4u8sGEnGM,Ugwc0TMrFYylioxh_Sh4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@albertoshernandez5251,UCV3fr-YOixFKCZBbJP1-X4w,Que viva viva el Presidente Bernardo Arevalo 🎉🎉👏🎉🎉,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@albertoshernandez5251,hace 6 días,3,0,False,,/@albertoshernandez5251,3,Que viva viva el Presidente Bernardo Arevalo 🎉🎉👏🎉🎉,,,🎉|🎉|👏|🎉|🎉,vivar vivar presidente bernardo arevalo
n8iP75gIpmw,UgwcF8V3__81jxC8Eh14AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@marcomendez7509,UCmjppp6ujz3SAnULvP3sZMw,pues quien le pidió que la guesiara para Diputado si será descarado seve que son unos Corruptos mientras el pueblo no tiene ni un Cinco u con eso le pagan a los Electores si serán Comen Cuando hay,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@marcomendez7509,hace 2 años, ,0,False,,/@marcomendez7509,0,pues quien le pidió que la guesiara para Diputado si será descarado seve que son unos Corruptos mientras el pueblo no tiene ni un Cinco u con eso le pagan a los Electores si serán Comen Cuando hay,,,,pues pedir guesiara diputado si descarar seve corrupto mientras pueblo cinco pagar elector si comer
lj983NWyAQY,UgwdC_aDdYB1wpgGNAt4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@FreddyGmez,UC5PyGvSfFM--OVKmQ3COu6g,Que belleza si se llegara a construir todos esos proyectos 💙👌,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@FreddyGmez,hace 7 años,3,0,False,,/@FreddyGmez,3,Que belleza si se llegara a construir todos esos proyectos 💙👌,,,💙|👌,belleza si llegar construir proyecto
n8iP75gIpmw,Ugwe0V0ssRP-r167Lzh4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@isaiaslopezvelasquez1539,UCQqetiwzzmRNTM5OWuXarGQ,si no les gusta  renuncie,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@isaiaslopezvelasquez1539,hace 2 años,1,0,False,,/@isaiaslopezvelasquez1539,1,si no les gusta  renuncie,,,,si gustar renunciar
